College_ID,IQ,Previous_Sem_Percentage,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Project_Count,Placement,Average_Score
CLG0070,84,5.23,4.83,7,0,4,3,2,Not Placed,31.35
CLG0023,70,7.71,7.65,4,0,7,8,2,Not Placed,28.45
CLG0070,91,8.97,9.28,7,0,2,8,0,Not Placed,36.42
CLG0064,119,8.05,7.85,4,0,9,3,3,Not Placed,44.97
CLG0086,98,7.87,7.8,4,0,5,8,0,Placed,37.89
CLG0031,79,8.4,8.86,4,0,5,5,1,Not Placed,32.09
CLG0019,92,6.7,6.23,10,0,3,4,3,Placed,34.98
CLG0072,77,6.81,6.9,10,0,4,4,0,Placed,30.24
CLG0008,83,6.57,6.81,8,0,6,4,2,Placed,32.13
CLG0084,105,8.56,8.82,2,0,0,1,5,Not Placed,40.79
CLG0064,82,5.81,6.03,8,0,7,7,2,Not Placed,31.28
CLG0088,116,5.07,5.3,10,0,10,10,2,Placed,42.12
CLG0077,98,7.98,7.54,1,0,2,10,5,Placed,37.84
CLG0041,101,9.71,9.74,7,0,6,4,0,Not Placed,40.15
CLG0051,95,8.05,8.33,7,0,8,2,0,Not Placed,37.13
CLG0007,111,8.91,8.5,6,0,1,1,0,Not Placed,42.8
CLG0052,111,8.36,7.87,4,0,9,3,4,Placed,42.41
CLG0072,105,7.49,7.8,5,0,9,1,3,Placed,40.1
CLG0091,108,8.59,8.8,1,0,6,5,4,Placed,41.8
CLG0003,96,9.12,9.03,2,0,0,6,4,Not Placed,38.05
CLG0017,108,6.12,6.56,10,0,4,6,5,Not Placed,40.23
CLG0005,94,6.68,6.95,7,0,10,6,1,Placed,35.88
CLG0060,100,6.12,6.59,2,0,6,7,1,Not Placed,37.57
CLG0073,95,7.26,7.69,8,0,4,1,2,Not Placed,36.65
CLG0070,93,9.43,9.41,7,0,4,4,5,Not Placed,37.28
CLG0008,89,6.73,6.98,10,0,5,10,4,Not Placed,34.24
CLG0044,107,6.87,7.04,8,0,9,10,1,Not Placed,40.3
CLG0026,119,9.3,9.61,4,0,9,9,4,Not Placed,45.97
CLG0048,117,7.58,7.87,1,0,10,10,3,Placed,44.15
CLG0084,81,7.68,7.33,7,0,10,2,4,Placed,32.0
CLG0026,119,9.3,9.03,1,0,5,8,2,Placed,45.78
CLG0058,95,7.45,7.22,7,0,9,7,0,Placed,36.56
CLG0067,109,8.41,8.73,9,0,1,7,2,Placed,42.05
CLG0058,86,5.43,5.74,5,0,9,3,4,Placed,32.39
CLG0025,102,5.89,5.89,2,0,10,2,5,Not Placed,37.93
CLG0015,104,7.02,7.1,1,0,9,2,4,Placed,39.37
CLG0011,77,7.47,7.8,8,0,8,3,0,Not Placed,30.76
CLG0096,109,9.83,9.64,4,0,2,3,2,Placed,42.82
CLG0096,120,9.85,9.4,8,0,0,10,2,Not Placed,46.42
CLG0006,97,9.26,9.24,2,0,10,2,4,Not Placed,38.5
CLG0002,120,6.58,6.99,3,0,0,7,3,Not Placed,44.52
CLG0023,97,9.82,10.11,3,0,8,2,5,Not Placed,38.98
CLG0093,112,8.45,8.32,4,0,5,6,5,Placed,42.92
CLG0007,66,6.96,6.52,9,0,6,5,1,Placed,26.49
CLG0062,136,8.51,8.65,9,0,1,7,4,Placed,51.05
CLG0030,122,5.08,5.41,5,0,10,7,4,Placed,44.16
CLG0080,95,5.73,5.89,7,0,0,8,5,Not Placed,35.54
CLG0001,70,9.15,9.08,9,0,1,4,1,Not Placed,29.41
CLG0077,104,8.23,7.85,1,0,2,10,0,Placed,40.03
CLG0036,78,6.82,7.23,2,0,2,5,4,Not Placed,30.68
CLG0001,106,7.5,7.28,6,0,7,10,3,Placed,40.26
CLG0022,106,9.53,9.25,3,0,3,4,0,Not Placed,41.59
CLG0093,85,8.16,8.48,7,0,0,7,0,Placed,33.88
CLG0062,116,6.99,7.47,5,0,1,3,0,Placed,43.49
CLG0080,112,5.6,5.76,10,0,8,10,4,Not Placed,41.12
CLG0044,114,6.47,6.59,8,0,1,2,5,Placed,42.35
CLG0009,100,9.89,9.71,1,0,8,4,0,Not Placed,39.87
CLG0089,78,7.19,6.71,9,0,4,5,2,Placed,30.63
CLG0038,114,7.36,7.05,10,0,3,1,4,Not Placed,42.8
CLG0022,95,7.49,7.57,6,0,3,3,4,Not Placed,36.69
CLG0041,79,9.42,9.07,5,0,2,8,1,Placed,32.5
CLG0002,120,8.02,8.4,8,0,1,5,5,Not Placed,45.47
CLG0001,131,8.47,8.16,4,0,7,1,0,Placed,49.21
CLG0010,99,6.95,6.97,9,0,5,4,4,Not Placed,37.64
CLG0099,132,5.15,5.16,5,0,8,8,5,Placed,47.44
CLG0088,101,9.65,9.75,1,0,1,8,3,Placed,40.13
CLG0050,94,9.75,9.58,8,0,0,2,3,Not Placed,37.78
CLG0024,90,9.75,10.12,9,0,7,9,5,Placed,36.62
CLG0047,124,9.72,9.66,5,0,7,10,4,Placed,47.79
CLG0046,88,9.08,9.28,5,0,4,1,4,Placed,35.45
CLG0074,111,8.42,8.56,6,0,1,10,3,Not Placed,42.66
CLG0020,91,9.22,8.84,9,0,9,8,3,Placed,36.35
CLG0076,93,8.0,8.12,5,0,4,8,2,Not Placed,36.37
CLG0060,115,5.67,5.72,2,0,7,6,3,Placed,42.13
CLG0023,94,6.96,7.36,3,0,3,1,2,Placed,36.11
CLG0023,93,9.86,10.24,10,0,1,9,4,Placed,37.7
CLG0073,116,6.76,6.41,3,0,2,10,0,Not Placed,43.06
CLG0062,123,9.34,8.92,9,0,2,3,5,Placed,47.09
CLG0004,109,5.47,5.26,8,0,8,1,5,Placed,39.91
CLG0093,90,6.67,7.16,6,0,2,7,5,Not Placed,34.61
CLG0027,92,6.75,6.27,5,0,0,10,0,Placed,35.01
CLG0093,101,5.26,5.43,10,0,6,5,1,Placed,37.23
CLG0057,104,5.6,5.71,2,0,0,2,5,Placed,38.44
CLG0068,85,5.97,6.12,9,0,5,1,2,Not Placed,32.36
CLG0066,110,9.19,8.91,10,0,9,6,3,Placed,42.7
CLG0071,101,5.32,5.05,8,0,3,1,2,Not Placed,37.12
CLG0057,74,6.49,6.42,5,0,6,6,1,Not Placed,28.97
CLG0043,86,5.05,4.65,6,0,6,1,1,Not Placed,31.9
CLG0048,92,8.48,8.05,9,0,6,7,2,Placed,36.18
CLG0042,98,8.1,7.69,1,0,5,7,3,Placed,37.93
CLG0098,128,8.22,8.29,4,0,6,10,4,Not Placed,48.17
CLG0012,103,6.87,6.77,5,0,7,4,4,Placed,38.88
CLG0091,87,6.04,5.83,9,0,2,7,4,Not Placed,32.96
CLG0054,103,8.6,8.42,5,0,4,8,5,Not Placed,40.01
CLG0086,94,9.06,8.77,5,0,9,8,1,Not Placed,37.28
CLG0079,104,5.69,5.6,3,0,10,3,5,Placed,38.43
CLG0074,108,7.43,7.13,8,0,8,8,2,Placed,40.85
CLG0035,118,6.24,6.44,7,0,7,3,1,Not Placed,43.56
CLG0040,99,5.84,5.46,8,0,5,5,3,Not Placed,36.77
CLG0053,124,8.67,9.12,4,0,8,1,5,Not Placed,47.26
CLG0084,113,7.69,7.28,8,0,9,7,0,Placed,42.66
CLG0032,89,6.08,6.52,10,0,4,10,1,Not Placed,33.87
CLG0084,133,6.55,6.88,4,0,1,8,3,Placed,48.81
CLG0005,104,9.83,10.01,1,0,8,4,3,Placed,41.28
CLG0029,87,9.24,9.65,4,0,4,7,3,Placed,35.3
CLG0091,124,9.4,9.04,5,0,7,7,0,Placed,47.48
CLG0090,131,7.3,6.98,10,0,7,6,4,Placed,48.43
CLG0011,99,8.12,7.87,8,0,3,5,2,Placed,38.33
CLG0029,92,6.88,6.62,10,0,3,10,1,Placed,35.17
CLG0020,97,5.39,5.2,6,0,0,4,0,Not Placed,35.86
CLG0043,110,7.01,7.09,10,0,4,5,3,Placed,41.37
CLG0070,119,7.97,7.5,5,0,8,7,0,Not Placed,44.82
CLG0008,108,6.44,6.32,3,0,4,8,1,Not Placed,40.25
CLG0045,101,9.24,8.99,4,0,4,4,2,Placed,39.74
CLG0066,122,5.76,5.87,6,0,5,5,1,Placed,44.54
CLG0062,95,6.84,7.33,6,0,5,6,5,Not Placed,36.39
CLG0055,115,5.62,5.64,6,0,7,9,0,Not Placed,42.09
CLG0091,95,7.02,6.95,2,0,0,10,5,Placed,36.32
CLG0038,106,5.2,5.07,8,0,4,6,3,Not Placed,38.76
CLG0084,98,6.36,6.64,8,0,8,7,5,Placed,37.0
CLG0094,99,7.0,6.57,6,0,2,8,3,Placed,37.52
CLG0093,94,7.39,7.85,4,0,10,3,4,Placed,36.41
CLG0066,120,7.72,7.64,2,0,6,5,4,Not Placed,45.12
CLG0015,89,6.37,6.18,6,0,6,4,2,Not Placed,33.85
CLG0033,88,7.62,8.09,6,0,9,1,2,Not Placed,34.57
CLG0011,131,7.55,7.99,10,0,2,4,5,Placed,48.85
CLG0040,114,6.58,6.72,3,0,6,2,5,Placed,42.43
CLG0088,64,9.15,8.67,2,0,2,4,4,Placed,27.27
CLG0041,91,7.73,7.98,4,0,5,2,4,Not Placed,35.57
CLG0079,72,6.66,6.5,8,0,7,4,1,Placed,28.39
CLG0005,85,9.74,9.63,5,0,7,4,1,Placed,34.79
CLG0073,52,9.23,8.89,3,0,5,3,5,Not Placed,23.37
CLG0004,97,9.91,9.93,5,0,1,5,3,Placed,38.95
CLG0091,82,8.46,8.7,9,0,0,9,5,Placed,33.05
CLG0068,100,6.89,6.66,8,0,2,1,3,Placed,37.85
CLG0037,75,6.4,6.84,10,0,2,7,4,Placed,29.41
CLG0013,101,8.32,8.01,7,0,6,10,1,Not Placed,39.11
CLG0021,93,9.9,9.47,4,0,3,1,4,Placed,37.46
CLG0011,122,8.13,8.27,2,0,1,10,4,Not Placed,46.13
CLG0076,121,9.41,9.76,9,0,1,1,2,Placed,46.72
CLG0014,111,6.65,7.1,3,0,6,2,4,Placed,41.58
CLG0036,95,7.03,7.3,6,0,7,10,3,Not Placed,36.44
CLG0013,129,9.53,9.23,7,0,10,6,2,Not Placed,49.25
CLG0059,76,8.78,9.26,3,0,4,9,1,Placed,31.35
CLG0069,78,9.91,10.33,3,0,1,3,3,Not Placed,32.75
CLG0021,98,8.87,8.53,3,0,2,5,0,Not Placed,38.47
CLG0073,133,7.24,7.3,3,0,0,8,1,Not Placed,49.18
CLG0097,96,7.66,7.72,3,0,9,10,5,Not Placed,37.13
CLG0064,97,9.5,9.44,7,0,3,6,0,Placed,38.65
CLG0055,78,7.76,8.24,5,0,6,3,3,Placed,31.33
CLG0081,114,6.28,5.84,4,0,9,2,1,Placed,42.04
CLG0091,114,7.18,7.31,6,0,8,3,0,Not Placed,42.83
CLG0065,111,7.58,7.29,8,0,2,6,0,Placed,41.96
CLG0051,90,5.48,5.51,2,0,3,5,1,Not Placed,33.66
CLG0069,89,8.72,9.0,3,0,5,8,4,Not Placed,35.57
CLG0076,80,5.55,5.3,2,0,0,10,3,Placed,30.28
CLG0025,101,7.02,6.91,7,0,4,2,3,Placed,38.31
CLG0025,83,9.02,9.47,2,0,9,2,2,Not Placed,33.83
CLG0012,82,7.34,7.6,5,0,4,4,1,Placed,32.31
CLG0011,93,9.21,9.28,10,0,9,9,3,Not Placed,37.16
CLG0094,92,6.71,6.43,9,0,8,5,0,Placed,35.05
CLG0048,91,9.79,9.72,8,0,8,7,1,Not Placed,36.84
CLG0091,106,6.05,6.32,8,0,0,7,5,Placed,39.46
CLG0081,101,5.19,5.51,3,0,2,6,0,Not Placed,37.23
CLG0094,95,9.36,9.1,1,0,3,6,1,Not Placed,37.82
CLG0003,102,8.76,8.92,2,0,0,9,0,Not Placed,39.89
CLG0075,85,6.16,5.76,7,0,8,4,0,Not Placed,32.31
CLG0049,101,9.92,9.44,4,0,1,2,1,Placed,40.12
CLG0033,102,7.51,7.56,10,0,4,7,2,Placed,39.02
CLG0047,77,9.76,9.48,5,0,2,6,0,Not Placed,32.08
CLG0073,114,7.53,7.11,1,0,3,4,1,Not Placed,42.88
CLG0018,86,7.36,7.59,2,0,3,1,4,Placed,33.65
CLG0001,101,7.25,7.25,9,0,10,4,5,Not Placed,38.5
CLG0070,117,6.67,6.97,6,0,1,6,4,Not Placed,43.55
CLG0098,113,7.67,7.83,7,0,10,3,5,Not Placed,42.83
CLG0005,100,7.26,7.49,5,0,1,1,2,Not Placed,38.25
CLG0003,94,5.18,4.99,9,0,7,2,1,Placed,34.72
CLG0090,114,6.3,6.06,10,0,1,6,5,Placed,42.12
CLG0070,110,6.07,6.17,5,0,9,1,2,Not Placed,40.75
CLG0011,90,9.34,9.04,6,0,6,6,5,Placed,36.13
CLG0075,88,7.99,8.31,10,0,0,1,0,Not Placed,34.77
CLG0040,68,8.82,8.84,9,0,0,1,5,Placed,28.55
CLG0064,102,9.78,9.51,5,0,9,6,5,Placed,40.43
CLG0080,98,8.22,8.35,4,0,2,1,4,Not Placed,38.19
CLG0084,117,9.91,10.36,5,0,2,9,2,Placed,45.76
CLG0084,105,6.56,6.14,5,0,10,2,0,Not Placed,39.23
CLG0090,120,5.93,5.54,5,0,8,9,4,Placed,43.82
CLG0058,89,7.02,7.36,1,0,1,5,2,Not Placed,34.46
CLG0099,117,7.35,6.96,5,0,3,5,0,Not Placed,43.77
CLG0025,92,9.48,9.02,5,0,2,10,5,Not Placed,36.83
CLG0030,111,7.8,7.65,1,0,6,8,3,Placed,42.15
CLG0040,78,6.46,6.43,4,0,5,1,4,Placed,30.3
CLG0025,103,8.71,8.78,8,0,8,9,0,Placed,40.16
CLG0010,70,7.53,7.54,4,0,7,1,3,Not Placed,28.36
CLG0057,95,5.81,6.22,7,0,1,5,2,Placed,35.68
CLG0035,106,7.88,8.15,6,0,2,8,3,Not Placed,40.68
CLG0027,92,9.56,10.04,5,0,0,1,5,Placed,37.2
CLG0068,84,9.21,9.19,9,0,7,5,4,Not Placed,34.13
CLG0062,112,7.93,7.51,8,0,1,3,1,Not Placed,42.48
CLG0080,98,6.89,7.35,5,0,3,8,2,Placed,37.41
CLG0029,92,5.43,4.93,10,0,1,3,3,Placed,34.12
CLG0099,100,7.35,7.63,7,0,1,8,0,Placed,38.33
CLG0021,139,8.76,8.29,9,0,2,2,1,Not Placed,52.02
CLG0041,117,6.8,7.06,7,0,9,10,1,Placed,43.62
CLG0031,117,6.18,6.62,3,0,4,3,2,Not Placed,43.27
CLG0019,106,9.66,9.55,10,0,7,1,3,Not Placed,41.74
CLG0038,102,9.11,8.85,5,0,9,1,4,Placed,39.99
CLG0032,64,8.19,7.92,9,0,1,4,3,Not Placed,26.7
CLG0004,89,5.68,5.67,9,0,4,5,3,Placed,33.45
CLG0078,92,5.72,5.39,8,0,10,3,2,Placed,34.37
CLG0065,71,5.52,5.69,6,0,3,2,2,Not Placed,27.4
CLG0083,82,8.08,7.95,7,0,2,1,0,Not Placed,32.68
CLG0048,70,5.58,5.4,7,0,9,3,4,Placed,26.99
CLG0032,99,9.21,9.17,1,0,5,1,2,Not Placed,39.13
CLG0008,112,9.96,10.0,8,0,8,10,0,Placed,43.99
CLG0005,116,6.83,6.47,6,0,7,10,5,Placed,43.1
CLG0072,106,7.27,7.48,7,0,1,6,1,Not Placed,40.25
CLG0049,85,8.56,8.94,10,0,0,3,0,Placed,34.17
CLG0070,71,9.69,9.47,10,0,7,4,4,Placed,30.05
CLG0099,73,9.47,9.15,2,0,4,8,0,Placed,30.54
CLG0053,80,5.29,5.55,7,0,1,10,5,Not Placed,30.28
CLG0060,86,5.85,5.53,8,0,9,5,0,Not Placed,32.46
CLG0061,97,8.77,8.31,5,0,0,5,2,Not Placed,38.03
CLG0062,84,8.44,8.56,1,0,10,8,4,Not Placed,33.67
CLG0075,105,5.67,5.41,6,0,7,10,0,Placed,38.69
CLG0013,96,7.51,7.18,3,0,7,10,3,Placed,36.9
CLG0089,100,8.9,9.38,5,0,5,10,0,Placed,39.43
CLG0051,117,6.09,5.88,9,0,4,4,1,Not Placed,42.99
CLG0029,82,9.36,9.76,7,0,4,8,1,Not Placed,33.71
CLG0020,106,5.26,4.94,8,0,5,10,0,Placed,38.73
CLG0035,99,8.91,9.23,6,0,4,5,5,Placed,39.05
CLG0090,94,8.08,8.08,9,0,1,6,0,Not Placed,36.72
CLG0084,113,6.58,6.16,3,0,6,1,3,Placed,41.91
CLG0041,113,8.6,8.83,1,0,3,9,0,Not Placed,43.48
CLG0044,85,8.91,9.3,10,0,6,4,2,Not Placed,34.4
CLG0044,97,9.67,9.33,4,0,0,1,4,Placed,38.67
CLG0006,104,6.84,7.07,8,0,5,7,5,Not Placed,39.3
CLG0063,95,8.43,8.38,6,0,1,10,3,Not Placed,37.27
CLG0017,108,8.01,8.26,7,0,2,4,0,Not Placed,41.42
CLG0091,104,7.63,7.84,9,0,2,5,5,Placed,39.82
CLG0041,127,9.45,8.98,2,0,9,7,2,Not Placed,48.48
CLG0083,77,5.02,4.7,7,0,0,7,5,Placed,28.91
CLG0096,98,6.41,6.38,4,0,4,9,0,Not Placed,36.93
CLG0023,86,7.69,8.12,7,0,7,9,3,Placed,33.94
CLG0038,109,5.89,5.73,8,0,7,7,3,Placed,40.21
CLG0041,75,9.54,9.67,2,0,9,10,1,Not Placed,31.4
CLG0031,105,8.24,7.75,7,0,10,9,1,Not Placed,40.33
CLG0016,90,7.39,7.6,8,0,6,5,0,Not Placed,35.0
CLG0003,88,9.07,9.17,1,0,6,2,4,Placed,35.41
CLG0080,78,7.25,7.47,10,0,7,9,2,Placed,30.91
CLG0016,93,7.79,8.19,5,0,7,6,1,Not Placed,36.33
CLG0068,116,5.01,4.66,9,0,4,6,1,Placed,41.89
CLG0069,99,6.83,6.59,2,0,6,9,4,Placed,37.47
CLG0054,109,5.69,6.19,6,0,1,1,5,Not Placed,40.29
CLG0092,124,8.45,8.11,2,0,3,2,3,Placed,46.85
CLG0087,103,7.4,7.62,3,0,5,3,0,Placed,39.34
CLG0042,91,6.51,6.74,6,0,10,1,0,Placed,34.75
CLG0064,107,7.34,7.52,5,0,9,4,2,Placed,40.62
CLG0019,91,6.05,5.78,4,0,2,2,4,Not Placed,34.28
CLG0089,92,9.63,9.35,7,0,1,3,5,Not Placed,36.99
CLG0083,77,5.27,5.44,3,0,0,8,4,Placed,29.24
CLG0062,113,9.33,9.02,10,0,3,4,4,Placed,43.78
CLG0003,94,7.56,7.72,7,0,1,9,3,Placed,36.43
CLG0008,102,8.09,8.08,9,0,2,6,4,Placed,39.39
CLG0090,84,6.51,6.4,2,0,9,1,3,Placed,32.3
CLG0031,106,9.83,9.63,5,0,10,6,0,Not Placed,41.82
CLG0019,88,6.41,6.86,1,0,10,7,3,Placed,33.76
CLG0081,97,7.94,7.95,7,0,10,4,0,Not Placed,37.63
CLG0065,113,9.97,10.03,2,0,5,8,2,Not Placed,44.33
CLG0053,111,9.41,9.86,5,0,9,10,4,Placed,43.42
CLG0013,99,7.68,7.83,1,0,2,3,2,Placed,38.17
CLG0059,73,9.95,10.41,1,0,2,7,4,Not Placed,31.12
CLG0057,144,8.51,8.12,4,0,3,7,5,Not Placed,53.54
CLG0043,126,6.04,6.39,7,0,2,4,2,Placed,46.14
CLG0012,110,7.03,6.87,7,0,5,1,1,Not Placed,41.3
CLG0096,88,6.67,6.98,8,0,8,10,1,Placed,33.88
CLG0088,98,6.72,7.08,9,0,7,10,3,Not Placed,37.27
CLG0098,91,8.8,8.57,4,0,1,6,5,Not Placed,36.12
CLG0024,118,7.92,7.83,2,0,2,10,2,Placed,44.58
CLG0042,103,5.19,5.42,10,0,7,7,4,Placed,37.87
CLG0009,88,9.39,8.99,10,0,2,3,0,Placed,35.46
CLG0048,92,6.48,6.74,3,0,4,5,3,Placed,35.07
CLG0068,116,9.99,9.6,9,0,10,8,5,Not Placed,45.2
CLG0048,124,9.77,10.18,8,0,8,7,3,Placed,47.98
CLG0025,122,9.7,9.48,6,0,1,2,5,Placed,47.06
CLG0100,111,9.06,9.14,3,0,8,4,1,Not Placed,43.07
CLG0024,96,6.1,5.72,10,0,9,7,5,Not Placed,35.94
CLG0023,51,7.66,7.43,8,0,4,9,2,Placed,22.03
CLG0062,104,6.12,6.02,2,0,8,7,2,Not Placed,38.71
CLG0079,99,6.3,6.29,4,0,3,8,5,Placed,37.2
CLG0089,102,8.05,7.55,4,0,7,10,3,Not Placed,39.2
CLG0061,100,5.2,5.59,9,0,7,9,1,Placed,36.93
CLG0010,80,9.85,9.36,8,0,2,1,0,Not Placed,33.07
CLG0010,108,9.59,9.86,7,0,4,3,1,Not Placed,42.48
CLG0070,109,6.9,6.87,4,0,9,6,2,Placed,40.92
CLG0069,110,7.58,7.6,7,0,0,8,0,Placed,41.73
CLG0060,114,7.33,7.04,1,0,5,7,3,Placed,42.79
CLG0093,109,9.41,9.52,8,0,8,6,0,Not Placed,42.64
CLG0084,93,8.44,8.48,8,0,0,4,3,Placed,36.64
CLG0065,98,6.39,6.05,9,0,1,8,1,Placed,36.81
CLG0086,101,7.23,6.97,9,0,6,10,0,Not Placed,38.4
CLG0057,101,7.14,6.71,1,0,5,4,4,Placed,38.28
CLG0087,114,9.8,9.37,10,0,9,6,2,Placed,44.39
CLG0090,109,5.88,5.39,7,0,10,3,3,Not Placed,40.09
CLG0014,131,5.45,5.17,1,0,2,7,0,Not Placed,47.21
CLG0036,133,9.4,9.58,6,0,1,6,0,Placed,50.66
CLG0062,101,9.48,9.3,5,0,6,7,5,Placed,39.93
CLG0076,42,9.36,9.2,2,0,9,5,4,Placed,20.19
CLG0015,118,7.55,7.18,3,0,9,5,5,Not Placed,44.24
CLG0049,91,8.3,8.38,8,0,4,2,5,Placed,35.89
CLG0080,87,7.82,7.66,2,0,5,6,5,Not Placed,34.16
CLG0015,94,5.35,5.53,4,0,8,1,1,Placed,34.96
CLG0072,93,7.98,8.22,3,0,6,7,4,Placed,36.4
CLG0044,109,5.07,5.15,7,0,3,3,0,Not Placed,39.74
CLG0078,76,6.62,6.4,8,0,10,2,2,Placed,29.67
CLG0002,83,9.66,9.67,4,0,8,7,0,Not Placed,34.11
CLG0076,105,6.52,6.27,6,0,2,9,0,Not Placed,39.26
CLG0063,109,9.7,10.1,3,0,3,1,0,Not Placed,42.93
CLG0024,109,6.25,6.52,7,0,9,6,5,Not Placed,40.59
CLG0002,88,6.57,6.56,8,0,2,8,4,Placed,33.71
CLG0082,85,8.14,8.61,7,0,9,2,4,Placed,33.92
CLG0004,92,8.81,8.86,4,0,10,5,3,Not Placed,36.56
CLG0092,103,7.51,7.34,10,0,2,4,3,Placed,39.28
CLG0089,122,9.41,9.01,9,0,0,10,5,Placed,46.81
CLG0040,69,5.2,5.24,10,0,4,3,5,Placed,26.48
CLG0007,96,9.61,9.97,8,0,3,10,3,Placed,38.53
CLG0076,80,5.98,6.35,6,0,10,8,0,Not Placed,30.78
CLG0061,75,9.42,9.52,2,0,8,2,3,Placed,31.31
CLG0044,114,7.0,6.89,10,0,3,1,3,Not Placed,42.63
CLG0083,108,9.16,9.31,7,0,2,1,1,Placed,42.16
CLG0068,106,8.36,8.62,9,0,5,10,5,Not Placed,40.99
CLG0002,113,5.88,5.79,9,0,9,5,5,Placed,41.56
CLG0088,92,9.59,9.57,9,0,10,9,4,Not Placed,37.05
CLG0045,93,6.23,6.41,9,0,4,4,3,Not Placed,35.21
CLG0011,132,6.22,6.6,6,0,3,7,4,Not Placed,48.27
CLG0088,96,9.07,9.36,1,0,0,2,2,Placed,38.14
CLG0039,111,5.53,5.05,6,0,10,3,5,Placed,40.53
CLG0073,100,6.11,5.73,5,0,2,10,1,Placed,37.28
CLG0007,72,7.52,7.87,7,0,3,9,2,Placed,29.13
CLG0029,69,9.15,9.48,8,0,9,5,5,Placed,29.21
CLG0099,91,5.74,5.63,1,0,10,6,4,Not Placed,34.12
CLG0064,115,7.74,7.82,10,0,7,3,4,Not Placed,43.52
CLG0024,111,8.56,8.97,4,0,8,6,2,Not Placed,42.84
CLG0067,113,9.3,9.71,4,0,7,10,3,Not Placed,44.0
CLG0001,85,9.68,9.96,1,0,8,8,1,Not Placed,34.88
CLG0097,124,8.92,8.63,4,0,9,10,4,Placed,47.18
CLG0046,85,8.26,8.49,7,0,0,1,0,Placed,33.92
CLG0098,103,7.17,6.77,6,0,10,10,1,Placed,38.98
CLG0043,99,5.56,5.95,4,0,0,8,2,Placed,36.84
CLG0010,97,8.55,8.2,2,0,2,8,4,Placed,37.92
CLG0079,120,9.96,10.12,7,0,3,7,4,Not Placed,46.69
CLG0075,89,8.68,8.79,8,0,1,4,5,Placed,35.49
CLG0033,79,5.08,5.36,9,0,9,1,2,Placed,29.81
CLG0061,100,7.48,7.53,9,0,6,10,0,Placed,38.34
CLG0096,94,8.07,7.63,4,0,8,2,5,Not Placed,36.57
CLG0038,150,8.45,8.66,3,0,10,10,0,Not Placed,55.7
CLG0020,110,8.6,8.48,5,0,5,3,4,Placed,42.36
CLG0096,93,7.79,7.61,6,0,3,5,3,Not Placed,36.13
CLG0072,84,6.12,6.61,8,0,5,3,0,Placed,32.24
CLG0053,71,9.71,9.8,3,0,0,8,0,Not Placed,30.17
CLG0055,84,8.48,8.69,6,0,5,6,3,Placed,33.72
CLG0017,101,6.18,6.21,5,0,3,3,5,Not Placed,37.8
CLG0046,121,6.61,6.88,7,0,2,2,0,Not Placed,44.83
CLG0100,116,9.61,9.86,9,0,5,3,3,Placed,45.16
CLG0002,103,9.44,9.6,7,0,8,2,2,Not Placed,40.68
CLG0098,95,7.03,7.53,6,0,7,3,5,Placed,36.52
CLG0011,104,5.19,5.15,9,0,7,9,1,Not Placed,38.11
CLG0078,92,5.24,5.45,10,0,8,1,1,Not Placed,34.23
CLG0082,125,6.42,6.72,4,0,5,3,2,Not Placed,46.05
CLG0010,97,8.15,8.03,1,0,7,7,0,Not Placed,37.73
CLG0023,98,7.92,7.88,8,0,6,2,1,Not Placed,37.93
CLG0088,66,8.17,8.64,6,0,0,3,2,Not Placed,27.6
CLG0044,97,8.59,8.12,6,0,5,6,1,Not Placed,37.9
CLG0075,112,5.1,4.94,5,0,10,2,0,Placed,40.68
CLG0056,83,5.53,5.52,10,0,3,1,5,Not Placed,31.35
CLG0028,88,6.8,6.3,3,0,2,10,3,Not Placed,33.7
CLG0027,111,5.77,6.17,6,0,2,2,2,Not Placed,40.98
CLG0048,77,5.38,5.17,1,0,9,4,5,Placed,29.18
CLG0072,115,8.2,7.96,7,0,7,5,1,Not Placed,43.72
CLG0037,92,9.08,9.4,6,0,0,1,0,Not Placed,36.83
CLG0064,94,8.76,8.54,5,0,6,4,5,Placed,37.1
CLG0047,83,9.09,9.25,3,0,10,5,1,Not Placed,33.78
CLG0049,105,8.33,8.65,8,0,9,4,0,Placed,40.66
CLG0066,136,8.68,8.97,4,0,3,2,0,Placed,51.22
CLG0045,111,6.36,6.64,9,0,0,1,0,Not Placed,41.33
CLG0058,87,9.97,9.56,9,0,1,4,0,Placed,35.51
CLG0065,117,5.92,5.5,5,0,6,2,2,Placed,42.81
CLG0068,95,6.07,5.88,7,0,9,10,5,Placed,35.65
CLG0003,120,6.44,5.98,6,0,0,9,3,Not Placed,44.14
CLG0090,112,9.88,9.88,6,0,5,4,2,Not Placed,43.92
CLG0071,55,9.94,9.83,4,0,3,3,1,Not Placed,24.92
CLG0086,84,8.97,9.03,10,0,2,7,2,Not Placed,34.0
CLG0010,114,8.15,7.95,8,0,6,3,2,Placed,43.37
CLG0010,102,7.6,7.59,10,0,8,10,1,Placed,39.06
CLG0039,84,9.85,9.68,3,0,4,8,3,Not Placed,34.51
CLG0065,90,8.48,8.18,5,0,5,5,2,Placed,35.55
CLG0058,71,9.72,9.87,1,0,6,4,0,Placed,30.2
CLG0037,98,6.58,6.75,1,0,9,1,2,Not Placed,37.11
